name,fish_group,visual_effect,user_id,rating,item_id
Guppy Mix male - Poecilia reticulata,Tooth carp,especially colorful,482,5,524
Emperor clown loach - Botia udomrithruji,Loaches,swarm behaviour,482,7,196
"Sailfin ""gold"" - Poecilia velifera",Tooth carp,especially colorful,482,4,491
Black Scalar XL - Pterophyllum scalare,Cichlids,interesting body shape,482,8,347
2x Rachow's killifish - Nothobranchius rachovii - pair,Carps,especially colorful,482,5,371
"2 x butterfly cichlid ""blue punk"" - Microgeophagus ramirezi - pair",Cichlids,especially colorful,482,6,362
L387 - dwarf shield catfish - Ancistomus sp. DNZ 4-6 cm,Catfish,especially colorful,482,3,182
Germany Platy 'glowing light' - Xiphophorus maculatus,Tooth carp,especially colorful,482,6,440
Eyespot Puffer - Dichotomyctere ocellatus (Tetraodon biocellatus),Pufferfish,especially colorful,482,4,385
Two spot predatory tetra - Exodon paradoxus,Tetra,interesting behaviour,482,3,104
"2x dwarf cichlid - Apistogramma agassizii ""Fire Red"" - DNZ pair",Cichlids,forms territories (when spawning),482,8,300
2x Burton's mouthbrooder - Astatotilapia burtoni - DNZ pair,Cichlids,forms territories (when spawning),482,6,314
2 x macropod blue - Macropodus opercularis - pair,Labyrinth fish,especially colorful,482,5,428
Tailstripe Rasbora - Boraras urophthalmoides,Beardies,swarm behaviour,482,6,61
2x Red Cichlid - Hemichromis lifalili - DNZ,Cichlids,forms precincts,482,3,279
Dwarffish - Heterandria formosa - DNZ,Tooth carp,forms precincts,482,2,517
2 x Forktail Checkerboard Cichlid - Dicrossus filamentosus - 4cm - pair,Cichlids,forms territories (when spawning),482,8,294
Ringed Puffer - Tetraodon mbu - XL,Pufferfish,forms precincts,482,2,378
Zebrafish gold veil DNZ xl - Brachydanio rerio,Beardies,especially colorful,482,4,107
"2 x Opal Apistogramma - Apistogramma borelli ""Opal"" DNZ - pair",Cichlids,especially colorful,482,5,319
Elegant armored catfish - Corydoras elegans,Catfish,swarm behaviour,482,5,238
Snail cichlid DNZ - Lamprologus ocellatus,Cichlids,forms precincts,482,2,269
Red-tailed Feather Tetra - Hemiodus gracilis,Tetra,swarm behaviour,482,4,7
"Cardinalfish gold - Tanichthys albonubes ""gold""",Beardies,especially colorful,482,3,49
2x Nicaragua cichlid - Cichlasoma nicaraguense - DNZ pair,Cichlids,especially colorful,482,4,317
Crossband garfish - Epiplatys dageti dageti - DNZ,Spikefish,especially colorful,482,3,372
"""Wagtail Red"" Swordtail - Xiphophorus Helleri",Tooth carp,especially colorful,482,6,453
Cameroon Featherbeard Catfish - Synodontis velifer - 4cm,Catfish,especially colorful,482,5,207
"Cardinalfish ""Veil"" - Tanichthys albonubes ""Long fin""",Beardies,swarm behaviour,482,6,34
Malawi cichlid color mix - Cichlidae spec.,Cichlids,forms precincts,482,4,289
Golden Phantom Tetra - Megalomphodus roseus,Tetra,swarm behaviour,482,6,126
Eyespot Spiny Eel - Macrognathus aculeatus Red fin,Spiny eels,especially colorful,482,4,216
Chameleon cichlid - Pseudotropheus crabro,Cichlids,forms territories (when spawning),482,8,332
Pinocchio witch catfish - Hemiodontichthys acipenserinus - 8-10cm,Catfish,especially colorful,482,6,239
Red Neon - Paracheirodon axelrodi - DNZ,Tetra,especially colorful,482,6,128
Discus heckel DNZ - Symphysodon discus,Cichlids,especially colorful,482,3,305
Spotted Blue-Eyed - Pseudomugil gertrudae,Spikefish,especially colorful,482,4,55
2x Scalar Zebra - Pterophyllum scalare - DNZ,Cichlids,interesting body shape,482,9,295
Neon medaka - Oryzias cf. woworae - DNZ,Spikefish,especially colorful,482,4,375
Blind Cave Tetra - Astyanax jordai (fasciatus mexicanus),Tetra,swarm behaviour,482,6,101
Black-banded tetra - Hyphessobrycon melanostichos,Tetra,swarm behaviour,482,4,125
L102 - Snowball Loricariidae - Hypancistrus cf. inspector - DNZ,Catfish,especially colorful,482,6,131
"Guppy male ""neon blue"" - Poecilia reticulata",Tooth carp,especially colorful,482,4,442
Red-headed Tetra - Petitella (Hemigrammus) bleheri - DNZ,Tetra,swarm behaviour,482,4,1
Kaiser cichlid check - Aulonocara jam Cat,Cichlids,forms territories (when spawning),482,6,296
2x peaceful fighting fish - Betta imbellis - pair,Labyrinth fish,forms territories (when spawning),482,9,426
Red Piranha - Serrasalmus nattereri,Tetra,swarm behaviour,482,6,112
3x Kaiser cichlid red - Aulonocara fire fish - TRIO (1m/2w) DNZ,Cichlids,especially colorful,482,6,309
Naked Bower - Sawbwa resplendens,Other fish,swarm behaviour,482,4,48
Brown White-fronted Knifefish - Apteronotus albifrons,Other fish,forms precincts,482,5,535
Lemon Tetra - Hyphessobrycon pulchripinnis - DNZ,Tetra,swarm behaviour,482,6,52
Female blue glass guppy - Poecilia reticulata,Tooth carp,especially colorful,482,3,507
Fathead Disk Tetra - Metynnis hypsause,Tetra,swarm behaviour,482,6,116
Kaiser cichlid albino pink peacock - Aulonocara firefish albino,Cichlids,especially colorful,482,3,339
Red-blue Colombian - Hyphessobrycon columbianus,Tetra,swarm behaviour,482,6,115
Mouthbrooding witch catfish - Loricaria simillima,Catfish,forms territories (when spawning),482,9,169
Swordtail pineapple wagtail - Xiphophorus Helleri,Tooth carp,interesting body shape,482,8,485
L204 Striped loricariid - Panaqolus albivermis - 10 cm,Catfish,forms precincts,482,3,170
Guinea fowl rasbora - Celestichthys (Danio) margaritatus (minifish),Beardies,especially colorful,482,4,18
Molly leopard - Poecilia sphenops,Tooth carp,especially colorful,482,3,502
Corydoras trilineatus - Corydoras trilineatus,Catfish,swarm behaviour,482,4,195
Redfin Tetra - Aphyocharax anisitsi,Tetra,swarm behaviour,482,5,121
"Guppy male ""red tuxedo"" - Poecilia reticulata",Tooth carp,especially colorful,482,6,462
Spotted Thorn Eye - Pangio kuhlii,Loaches,especially colorful,482,5,241
Scarlet Dwarf Bluefish - Dario dario,Other fish,especially colorful,482,3,365
Swordtail Koi Kohaku lyra - Xiphophorus Helleri,Tooth carp,interesting body shape,482,7,466
"2x scalar ""Green mirror"" - Pterophyllum scalare - DNZ - pair",Cichlids,forms territories (when spawning),482,7,313
Brilliant Tetra - Moenkhausia pitteri,Tetra,swarm behaviour,482,6,77
Orange Blue Rainbowfish - Melanotaenia boesemani - DNZ,Spikefish,especially colorful,482,6,90
Red-gold neon tetra - Paracheirodon innesi,Tetra,swarm behaviour,482,7,69
Eyespot Cichlid - Heros severus,Cichlids,becomes particularly large,482,6,259
Eye line armored catfish - Corydoras schwartzi,Catfish,swarm behaviour,482,6,168
Butterfly cichlid DNZ XL - Microgeophagus ramirezi,Cichlids,especially colorful,482,5,353
Redtail Rasbora - Rasbora borapetensis,Beardies,especially colorful,482,4,97
Humpback cichlid DNZ - Steatocranus casuarius,Cichlids,forms territories (when spawning),482,7,330
Golden Fringe Lipstick - Epalzeorhynchos frenatum,Other fish,especially colorful,482,4,527
Magnificent Algae Eater - Panda suckling barb Garra flavatra,Barbs,swarm behaviour,482,5,120
Harlequin Bass - Uara amphiacenthoides,Cichlids,interesting behaviour,482,3,340
Betta male star koi poster - Betta splendens,Labyrinth fish,interesting body shape,482,8,409
Blue Neon - Paracheirodon simulans,Tetra,especially colorful,482,6,2
Flagtail Glassfish - Rasbora trilineata,Beardies,interesting behaviour,482,4,70
Guppy Mix Female - Poecilia reticulata,Tooth carp,especially colorful,482,5,523
Endler Guppy male natural form - Poecilia wingei,Tooth carp,especially colorful,482,4,489
Betta male superdelta Dumbo Ear lg - Betta splendens,Labyrinth fish,interesting body shape,482,10,418
Star spot tetra EU NZ - Pristella maxillaris,Tetra,swarm behaviour,482,5,23
Orange Seam Cichlid - Andinocara rivulatus,Cichlids,interesting behaviour,482,1,262
"Spotted armored catfish ""albino"" - Corydoras paleatus ""DNZ""",Catfish,swarm behaviour,482,5,146
African butterfly cichlid DNZ - Anomalochromis thomasi,Cichlids,interesting behaviour,482,4,334
Jaguar / Magnificent Loach - Yasuhikotakia splendida - 4-6cm,Loaches,especially colorful,482,4,197
Scalar koi red DNZ - Pterophyllum scalare,Cichlids,interesting body shape,482,9,341
"Platy ""bleeding heart"" - Xiphophorus maculatus",Tooth carp,especially colorful,482,6,457
Gold Molly Lyratail - Poecilia sphenops,Tooth carp,especially colorful,482,6,512
Brocade Barb - Barbodes semifasciolatus DNZ,Barbs,especially colorful,482,4,22
"Female guppy ""koi kohaku"" - Poecilia reticulata",Tooth carp,especially colorful,482,3,508
2x dwarf gourami - Trichogaster lalius - pair,Labyrinth fish,especially colorful,482,5,393
Catfish - Ancistrus sp. - GRNLO,Catfish,forms precincts,482,5,228
Spotted Fin Loach - Beaufortia leveretti,Loaches,swarm behaviour,482,6,213
Mekong Box Puffer - Tetraodon suvattii,Pufferfish,forms precincts,482,4,379
Betta female crested betta - Betta splendens,Labyrinth fish,especially colorful,482,4,417
Sparkling Tetra - Hyphessobrycon amandae,Tetra,especially colorful,482,4,11
Brazil. Cherry spotted tetra - Hyphessobrycon socolofi,Tetra,especially colorful,482,6,100
"Molly ""Goldstaub Lyra"" - Poecilia sphenops",Tooth carp,interesting body shape,482,10,435
Scalar Koi Med - Pterophyllum scalare,Cichlids,forms territories (when spawning),482,9,329
Star spot tetra - Pristella maxillaris,Tetra,swarm behaviour,482,5,42
Beautiful Snakehead - Channa pulchra - DNZ - 10cm,Other fish,forms territories (when spawning),482,7,533
Mountain catfish - Chaetostoma thomasi,Catfish,interesting body shape,482,9,172
"2x scalar ""Blue Pearl"" - Pterophyllum scalare - DNZ",Cichlids,forms territories (when spawning),482,9,293
L340 - Mega Clown - Hypancistrus spec - 5-6cm,Catfish,especially colorful,482,4,211
Amapa Glowlight Tetra - Hyphessobrycon amapaensis,Tetra,swarm behaviour,482,4,124
2 x Firemouth Cichlid - Thorichthys meeki - DNZ pair,Cichlids,forms precincts,482,3,304
Blackfin Mailed Catfish - Corydoras leucomelas,Catfish,swarm behaviour,482,7,187
"2 x butterfly cichlid ""lemon gold"" - Microgeophagus ramirezi - pair DNZ",Cichlids,especially colorful,482,3,363
African Butterflyfish - Pantodon buchholzi,Bone Tongues,especially colorful,482,3,376
2 x black-throated dwarf cichlid - Apistogramma viejita - DNZ - pair,Cichlids,forms territories (when spawning),482,7,325
Guppy male dragon tuxedo - Poecilia reticulata,Tooth carp,especially colorful,482,6,521
Rhombe Barb - Desmopuntius rhomboocellatus,Barbs,swarm behaviour,482,6,99
2x Striped Snail Cichlid - Neolamprologus multifasciatus - DNZ pair,Cichlids,forms territories (when spawning),482,7,272
Guppy male german yellow - Poecilia reticulata,Tooth carp,especially colorful,482,6,503
2x black and white slim cichlid - Julidochromis transcriptus DNZ ​​pair,Cichlids,forms territories (when spawning),482,9,311
Sand ́s Panzerwels DNZ ​​- Corydoras davidsandsi,Catfish,swarm behaviour,482,4,162
2x snail cichlid gold - Lamprologus ocellatus - DNZ pair,Cichlids,forms territories (when spawning),482,6,280
"2x dwarf gourami ""Red"" - Colisa lalia - pair",Labyrinth fish,especially colorful,482,6,395
Red striped fire eel - Mastacembelus erythrotaenia,Spiny eels,especially colorful,482,6,185
"Axelrod's rasbora ""blue"" - Sundadanio axelrodi",Beardies,interesting behaviour,483,1,102
"2 x Opal Apistogramma - Apistogramma borelli ""Opal"" DNZ - pair",Cichlids,especially colorful,483,2,319
Axolotl - Ambystoma mexicanum - DNZ,Other fish,especially colorful,483,3,534
3x Blue Yellow Mouthbrooder - Pseudotropheus acei - TRIO (2W/1M) - DNZ 4 cm,Cichlids,forms territories (when spawning),483,6,273
Peacock Cichlid albino - Astronotus ocellatus,Cichlids,interesting body shape,483,4,335
Butterfly Pleco - L168 - Zonancistrus brachyurus - DNZ,Catfish,especially colorful,483,3,160
Red-headed Tetra - Petitella (Hemigrammus) bleheri - DNZ,Tetra,swarm behaviour,483,6,1
Betta male black poster lg-xl - Betta splendens,Labyrinth fish,interesting body shape,483,6,425
L102 - Snowball Loricariidae - Hypancistrus cf. inspector - DNZ,Catfish,especially colorful,483,4,131
Pinocchio witch catfish - Hemiodontichthys acipenserinus - 8-10cm,Catfish,especially colorful,483,2,239
Steindachner's dwarf cichlid - Apistogramma steindachneri,Cichlids,forms territories (when spawning),483,9,336
Odessa barb - Puntius padamya,Barbs,especially colorful,483,4,119
Flagtail Glassfish - Rasbora trilineata,Beardies,interesting behaviour,483,4,70
Female fighting fish super delta lg - Betta splendens,Labyrinth fish,especially colorful,483,5,423
Reddish Dwarf Rasbora lg - Microrasbora rubescens,Beardies,swarm behaviour,483,6,108
Mouthbrooding witch catfish - Loricaria simillima,Catfish,forms territories (when spawning),483,7,169
Angel Catfish - Pimelodus pictus - 5cm,Catfish,swarm behaviour,483,4,132
L387 - dwarf shield catfish - Ancistomus sp. DNZ 4-6 cm,Catfish,especially colorful,483,5,182
Golden Ringed Goby - Brachygobius xanthozona,Gobies,forms precincts,483,6,143
Black Scalar XL - Pterophyllum scalare,Cichlids,interesting body shape,483,5,347
"2x dwarf gourami ""Red"" - Colisa lalia - pair",Labyrinth fish,especially colorful,483,3,395
Leopard danio - Danio rerio (Brachydanio frankei),Beardies,swarm behaviour,483,5,44
2x snail cichlid gold - Lamprologus ocellatus - DNZ pair,Cichlids,forms territories (when spawning),483,9,280
Flamingo tetra - hemigrammus caudovittatus,Tetra,especially colorful,483,2,58
Lantern Bearer - Hemigrammus ocellifer,Tetra,swarm behaviour,483,4,81
Male Lemon Guppy - Poecilia reticulata,Tooth carp,especially colorful,483,5,436
Black-banded tetra - Hyphessobrycon melanostichos,Tetra,swarm behaviour,483,6,125
Lemon Tetra - Hyphessobrycon pulchripinnis - DNZ,Tetra,swarm behaviour,483,3,52
Synodontis polly white - 4-6cm,Catfish,especially colorful,483,3,278
2 x Guinea fowl perch - Altolamprologus calvus BLACK DNZ - pair,Cichlids,especially colorful,483,4,315
Scalar blue pearl XL - Pterophyllum scalare,Cichlids,interesting body shape,483,5,344
Dwarffish - Heterandria formosa - DNZ,Tooth carp,forms precincts,483,5,517
Platy 'blue calico glowlight' - Xiphophorus maculatus,Tooth carp,especially colorful,483,5,475
Redfin Glass Tetra - Prionobrama filigera,Tetra,swarm behaviour,483,6,21
Green Puffer Fish - Dichotomyctere (Tetraodon) nigroviridis,Pufferfish,interesting body shape,483,6,386
3x Kaiser cichlid red - Aulonocara fire fish - TRIO (1m/2w) DNZ,Cichlids,especially colorful,483,5,309
Algae Eater - Crossocheilus siamensis,Barbs,especially colorful,483,4,13
Red witch catfish - Rineloricaria sp. - 4cm - DNZ,Catfish,especially colorful,483,4,174
Gold-spotted Dwarf Rasboa - Boraras merah,Beardies,swarm behaviour,483,5,66
"3x zebra cichlid ""red"" - Pseudotropheus estherae - TRIO (2W/1M)",Cichlids,forms precincts,483,8,255
2x Rachow's killifish - Nothobranchius rachovii - pair,Carps,especially colorful,483,4,371
2 x macropod blue - Macropodus opercularis - pair,Labyrinth fish,especially colorful,483,4,428
Eyespot Spiny Eel - Macrognathus aculeatus Red fin,Spiny eels,especially colorful,483,3,216
L128 - Blue Phantom - Hemiancistrus spec,Catfish,especially colorful,483,4,214
Saddleback Mailed Catfish - Scleromystax barbatus - DNZ,Catfish,swarm behaviour,483,5,145
Indian glass catfish - Kryptopterus vitreolus (bicirrhis),Catfish,swarm behaviour,483,6,140
Redfin Loach - Yasuhikotakia (Botia) modesta,Loaches,swarm behaviour,483,6,171
Eyespot Puffer - Dichotomyctere ocellatus (Tetraodon biocellatus),Pufferfish,especially colorful,483,5,385
Witch Catfish - Rineloricaria fallax - 8-10cm,Catfish,especially colorful,483,2,231
Bumblebee Platy - Xiphophorus maculatus,Tooth carp,especially colorful,483,2,492
"Platy ""Red Wagtail"" - Xiphophorus maculatus",Tooth carp,especially colorful,483,3,455
Rusty mouthbrooder DNZ - Iodotropheus sprengerae,Cichlids,especially colorful,483,4,359
Sumatran barb - Barbus tetrazona - DNZ,Barbs,swarm behaviour,483,4,28
Zebra Loach - Botia striata,Loaches,swarm behaviour,483,6,173
Yellow Emperor Cichlid - Aulonocara maleri,Cichlids,forms territories (when spawning),483,6,328
Germany Platy - Xiphophorus maculatus,Tooth carp,especially colorful,483,4,447
Neon medaka - Oryzias cf. woworae - DNZ,Spikefish,especially colorful,483,5,375
"Guppy male ""dumbo ear"" - Poecilia reticulata",Tooth carp,especially colorful,483,4,464
Chindongo saulosi CORAL RED - 7-9cm,Cichlids,forms precincts,483,6,270
Sumatran barb gold/blue - Barbus tetrazona,Barbs,swarm behaviour,483,5,89
L270 - Chocolate Zebra Catfish - Hypancistrus sp. 5cm,Catfish,especially colorful,483,3,244
Scalar gold XL - Pterophyllum scalare,Cichlids,especially colorful,483,3,307
Molly color mix male - Poecilia sphenops,Tooth carp,especially colorful,483,5,477
Ringed Puffer - Tetraodon mbu - XL,Pufferfish,forms precincts,483,6,378
Mosaic Gourami gold DNZ - Trichogaster leeri,Labyrinth fish,forms territories (when spawning),483,9,420
Neon Tetra - Paracheirodon innesi,Tetra,swarm behaviour,483,4,4
Molly silver lyre - Poecilia sphenops,Tooth carp,especially colorful,483,5,500
Brocade Barb - Barbodes semifasciolatus DNZ,Barbs,especially colorful,483,3,22
Guppy male dragon tuxedo - Poecilia reticulata,Tooth carp,especially colorful,483,3,521
Superb Rainbow Fish - Melanotaenia praecox - DNZ,Spikefish,especially colorful,483,3,60
"Parrot Platy ""Highfin"" - Xiphophorus variatus",Tooth carp,especially colorful,483,5,444
Scarlet Dwarf Bluefish - Dario dario,Other fish,especially colorful,483,3,365
Red Platy - Xiphophorus maculatus,Tooth carp,especially colorful,483,2,443
Kissing Gourami Gold - Helostoma temminckii,Labyrinth fish,especially colorful,483,5,415
Red Piranha - Serrasalmus nattereri,Tetra,swarm behaviour,483,4,112
2x blue spotted cichlid - Aequidens pulcher - DNZ pair,Cichlids,forms territories (when spawning),483,9,283
Corydoras aeneus - DNZ,Catfish,swarm behaviour,483,5,139
Green Fringe Lipstick - Epalzeorhynchos frenatum,Other fish,especially colorful,483,4,525
